order_id,customer_id,dish_id,quantity,unit_price,discount,payment_method,order_date,order_time,total_bill
4468,9,123,1,420,10,Card,2026-06-10,14:34:01,378.0
4469,157,108,1,695,0,UPI,2026-05-24,11:05:33,695.0
4470,452,120,3,120,0,Cash,2026-03-25,12:45:41,360.0
4471,354,105,1,420,0,UPI,2026-03-13,20:19:04,420.0
4472,241,102,1,380,0,Cash,2026-03-22,12:48:09,380.0
4473,419,118,4,150,0,UPI,2026-01-13,13:09:54,600.0
4474,146,104,1,390,0,UPI,2026-01-31,13:47:59,390.0
4475,388,123,1,420,0,UPI,2026-04-27,21:28:33,420.0
4476,87,130,2,220,0,UPI,2026-05-25,13:10:02,440.0
4477,446,105,3,420,5,Card,2026-06-20,19:02:48,1197.0
4478,411,118,1,150,0,UPI,2026-06-21,12:53:32,150.0
4479,482,129,5,180,0,UPI,2026-01-30,20:15:31,900.0
4480,152,105,1,420,0,UPI,2026-05-07,13:15:19,420.0
4481,188,116,1,120,0,Card,2026-01-03,21:44:49,120.0
4482,108,117,1,130,10,Cash,2026-05-09,19:50:58,117.0
4483,465,105,2,420,5,UPI,2026-03-17,13:07:40,798.0
4484,89,102,4,380,0,UPI,2026-05-19,14:16:28,1520.0
4485,100,122,5,320,10,Cash,2026-01-30,11:23:46,1440.0
4486,459,103,2,320,0,UPI,2026-05-08,19:17:40,640.0
4487,240,106,2,300,0,UPI,2026-02-02,18:49:00,600.0
4488,219,112,1,240,0,UPI,2026-04-11,12:02:56,240.0
4489,415,115,2,150,0,Card,2026-06-18,19:44:29,300.0
4490,24,111,1,320,0,UPI,2026-05-11,19:39:59,320.0
4491,321,107,1,695,0,Card,2026-06-29,19:22:19,695.0
4492,490,118,1,150,15,UPI,2026-02-14,13:35:26,127.5
4493,293,103,1,320,15,UPI,2026-06-08,12:44:42,272.0
4494,76,105,4,420,0,Card,2026-01-20,12:02:14,1680.0
4495,315,122,1,320,0,UPI,2026-01-05,13:44:24,320.0
4496,20,120,2,120,15,UPI,2026-02-11,14:14:36,204.0
4497,102,103,1,320,5,Cash,2026-04-10,18:47:51,304.0
4498,498,118,1,150,0,UPI,2026-03-14,18:42:32,150.0
4499,112,107,2,695,5,UPI,2026-05-11,19:16:36,1320.5
4500,33,108,1,695,0,UPI,2026-05-08,19:39:23,695.0
4501,359,108,1,695,15,Card,2026-03-12,12:00:25,590.75
4502,210,107,1,695,0,UPI,2026-02-16,13:14:50,695.0
4503,222,108,2,695,0,UPI,2026-02-19,18:33:56,1390.0
4504,174,122,1,320,15,Card,2026-06-26,19:53:01,272.0
4505,311,104,2,390,10,Card,2026-03-12,12:05:58,702.0
4506,287,116,3,120,5,UPI,2026-02-08,14:56:17,342.0
4507,320,120,1,120,10,UPI,2026-02-02,18:43:28,108.0
4508,86,113,1,220,0,Card,2026-05-28,20:29:12,220.0
4509,263,105,1,420,0,UPI,2026-04-23,12:03:55,420.0
4510,481,115,1,150,0,UPI,2026-01-26,14:25:53,150.0
4511,312,104,1,390,5,Cash,2026-02-13,19:16:58,370.5
4512,466,102,1,380,0,UPI,2026-03-11,19:40:10,380.0
4513,386,123,3,420,0,Cash,2026-05-13,12:51:45,1260.0
4514,253,116,1,120,0,Cash,2026-04-30,14:23:10,120.0
4515,142,115,1,150,0,UPI,2026-05-23,18:44:42,150.0
4516,33,118,1,150,0,UPI,2026-03-23,20:16:59,150.0
4517,29,130,1,220,0,UPI,2026-03-31,19:38:55,220.0
4518,66,106,2,300,0,UPI,2026-06-27,19:08:37,600.0
4519,278,121,2,350,0,Cash,2026-02-01,14:53:03,700.0
4520,403,105,1,420,0,Cash,2026-06-29,13:55:58,420.0
4521,37,120,4,120,0,UPI,2026-05-15,12:17:22,480.0
4522,406,111,2,320,5,UPI,2026-05-23,19:05:07,608.0
4523,94,123,2,420,15,UPI,2026-06-20,19:02:46,714.0
4524,352,120,1,120,5,Card,2026-04-30,18:44:12,114.0
4525,182,127,4,90,0,UPI,2026-04-25,14:26:20,360.0
4526,231,119,2,220,0,Card,2026-06-09,19:39:47,440.0
4527,230,113,1,220,0,UPI,2026-06-17,19:51:18,220.0
4528,366,107,1,695,5,UPI,2026-02-09,14:55:08,660.25
4529,393,107,1,695,5,UPI,2026-03-27,12:17:58,660.25
4530,317,113,3,220,0,Card,2026-06-22,20:46:30,660.0
4531,29,103,2,320,0,Cash,2026-01-08,13:06:18,640.0
4532,329,119,1,220,5,UPI,2026-04-27,19:28:03,209.0
4533,381,114,2,180,0,UPI,2026-01-13,14:36:19,360.0
4534,248,107,3,695,0,Cash,2026-03-24,12:41:50,2085.0
4535,255,119,1,220,0,UPI,2026-05-25,18:57:28,220.0
4536,428,107,4,695,5,Card,2026-03-20,12:12:12,2641.0
4537,439,108,1,695,5,UPI,2026-05-10,19:49:36,660.25
4538,12,128,2,150,0,UPI,2026-03-22,18:26:11,300.0
4539,348,113,1,220,0,Cash,2026-04-24,13:01:29,220.0
4540,479,124,2,180,5,Card,2026-02-04,13:53:35,342.0
4541,35,115,2,150,0,Card,2026-04-30,12:01:14,300.0
4542,53,101,1,695,10,Card,2026-04-23,12:00:58,625.5
4543,445,111,2,320,10,UPI,2026-03-05,13:51:33,576.0
4544,365,113,4,220,0,UPI,2026-05-22,20:04:17,880.0
4545,395,124,1,180,0,UPI,2026-02-03,18:37:02,180.0
4546,235,114,1,180,5,UPI,2026-02-28,13:39:20,171.0
4547,268,115,3,150,0,UPI,2026-04-11,12:10:29,450.0
4548,83,101,1,695,10,UPI,2026-01-20,11:39:30,625.5
4549,135,122,2,320,10,UPI,2026-01-07,13:12:14,576.0
4550,465,101,1,695,5,UPI,2026-04-18,19:46:50,660.25
4551,209,105,4,420,0,UPI,2026-06-15,19:08:43,1680.0
4552,56,108,3,695,0,Card,2026-03-17,18:13:48,2085.0
4553,35,121,1,350,0,UPI,2026-06-15,12:01:34,350.0
4554,226,126,2,60,10,Card,2026-04-23,21:31:57,108.0
4555,497,107,1,695,0,Card,2026-06-05,13:28:00,695.0
4556,266,120,2,120,10,UPI,2026-06-22,18:03:22,216.0
4557,254,102,2,380,0,Card,2026-05-04,12:24:09,760.0
4558,360,115,3,150,5,UPI,2026-01-02,18:19:18,427.5
4559,157,114,2,180,0,Card,2026-04-13,19:39:32,360.0
4560,293,104,2,390,5,UPI,2026-04-30,11:38:05,741.0
4561,62,106,2,300,10,Cash,2026-05-11,19:00:51,540.0
4562,155,102,4,380,5,UPI,2026-03-31,19:31:05,1444.0
4563,200,106,1,300,0,UPI,2026-01-12,21:41:20,300.0
4564,499,117,2,130,0,UPI,2026-02-09,13:23:27,260.0
4565,408,104,1,390,10,UPI,2026-04-10,12:27:49,351.0
4566,248,116,2,120,5,Card,2026-04-28,12:49:49,228.0
4567,438,118,1,150,0,Card,2026-02-11,13:38:21,150.0
4568,363,107,2,695,0,Cash,2026-03-04,18:24:18,1390.0
4569,446,105,1,420,0,Card,2026-03-30,19:53:10,420.0
4570,16,119,2,220,0,UPI,2026-04-24,19:49:50,440.0
4571,33,107,2,695,5,UPI,2026-01-16,18:05:11,1320.5
4572,77,105,2,420,5,UPI,2026-06-20,13:27:27,798.0
4573,437,119,1,220,10,UPI,2026-01-09,12:22:28,198.0
4574,483,123,2,420,5,UPI,2026-02-03,19:24:45,798.0
4575,153,106,2,300,0,Card,2026-03-04,13:30:37,600.0
4576,374,101,2,695,10,UPI,2026-01-21,19:16:27,1251.0
4577,279,101,2,695,10,Card,2026-05-05,19:44:56,1251.0
4578,333,102,5,380,0,UPI,2026-04-04,13:07:04,1900.0
4579,298,121,3,350,0,Card,2026-06-24,19:50:27,1050.0
4580,414,130,1,220,0,Cash,2026-04-11,19:01:47,220.0
4581,153,108,2,695,0,UPI,2026-03-22,14:55:34,1390.0
4582,52,119,2,220,0,UPI,2026-01-05,19:42:02,440.0
4583,79,110,1,280,0,Card,2026-04-20,12:23:01,280.0
4584,233,106,2,300,5,Card,2026-03-30,20:46:28,570.0
4585,202,101,1,695,0,Cash,2026-01-11,20:52:28,695.0
4586,472,128,1,150,10,UPI,2026-05-18,18:37:44,135.0
4587,120,103,1,320,0,UPI,2026-01-22,20:37:26,320.0
4588,331,107,1,695,15,UPI,2026-05-19,20:17:26,590.75
4589,399,119,1,220,0,UPI,2026-03-14,12:37:59,220.0
4590,380,110,1,280,0,Card,2026-03-12,12:29:44,280.0
4591,3,121,1,350,0,Card,2026-06-05,11:35:14,350.0
4592,66,116,1,120,15,UPI,2026-03-24,19:25:48,102.0
4593,235,110,3,280,0,UPI,2026-04-16,18:47:51,840.0
4594,235,110,1,280,0,UPI,2026-06-08,13:32:03,280.0
4595,446,113,1,220,15,UPI,2026-02-13,19:11:28,187.0
4596,30,101,1,695,0,Cash,2026-06-04,18:10:59,695.0
4597,11,102,1,380,10,Card,2026-06-17,12:05:54,342.0
4598,136,105,1,420,5,UPI,2026-06-13,19:53:38,399.0
4599,83,115,1,150,0,UPI,2026-02-08,14:30:40,150.0
4600,14,120,3,120,15,UPI,2026-05-07,21:16:17,306.0
4601,453,115,1,150,0,Cash,2026-04-18,13:35:38,150.0
4602,326,114,2,180,10,UPI,2026-05-15,19:59:05,324.0
4603,118,108,2,695,15,UPI,2026-02-17,22:43:10,1181.5
4604,2,106,1,300,0,UPI,2026-06-05,13:13:44,300.0
4605,39,130,1,220,5,UPI,2026-02-04,22:48:10,209.0
4606,433,115,1,150,5,UPI,2026-04-29,14:00:06,142.5
4607,2,123,5,420,15,UPI,2026-01-16,14:41:25,1785.0
4608,291,110,1,280,0,UPI,2026-04-28,19:22:03,280.0
4609,146,129,5,180,10,UPI,2026-02-24,13:18:17,810.0
4610,401,119,1,220,0,Cash,2026-04-09,20:33:29,220.0
4611,64,119,2,220,0,UPI,2026-04-22,12:50:43,440.0
4612,27,105,2,420,0,Card,2026-01-13,12:05:43,840.0
4613,477,113,1,220,0,UPI,2026-01-14,13:38:35,220.0
4614,158,117,1,130,0,UPI,2026-01-20,20:49:42,130.0
4615,243,111,1,320,0,UPI,2026-04-26,18:57:21,320.0
4616,276,115,1,150,0,UPI,2026-03-30,14:00:47,150.0
4617,359,101,2,695,0,UPI,2026-05-24,18:36:57,1390.0
4618,409,127,1,90,0,UPI,2026-06-28,12:32:31,90.0
4619,128,101,1,695,0,UPI,2026-02-04,20:08:15,695.0
4620,161,121,4,350,0,UPI,2026-05-04,13:16:42,1400.0
4621,419,123,2,420,0,Card,2026-05-15,20:44:53,840.0
4622,419,107,1,695,0,UPI,2026-04-01,13:06:30,695.0
4623,50,104,5,390,10,UPI,2026-06-09,18:04:39,1755.0
4624,326,117,1,130,0,UPI,2026-03-30,13:33:43,130.0
4625,166,103,2,320,0,Card,2026-03-03,20:13:19,640.0
4626,420,120,1,120,0,Card,2026-01-25,19:35:42,120.0
4627,39,113,1,220,0,UPI,2026-05-29,14:30:18,220.0
4628,59,116,2,120,15,UPI,2026-01-03,13:25:55,204.0
4629,182,104,1,390,10,UPI,2026-01-05,11:59:38,351.0
4630,432,125,1,120,0,Card,2026-01-04,18:44:03,120.0
4631,223,101,1,695,0,UPI,2026-01-21,12:45:51,695.0
4632,37,125,3,120,0,UPI,2026-01-23,13:44:12,360.0
4633,383,119,1,220,0,Card,2026-05-26,12:35:28,220.0
4634,158,101,2,695,0,Card,2026-01-07,11:24:33,1390.0
4635,388,102,1,380,0,UPI,2026-03-19,21:02:33,380.0
4636,413,121,3,350,0,UPI,2026-04-18,13:01:49,1050.0
4637,155,128,1,150,0,Card,2026-06-26,19:47:50,150.0
4638,269,113,1,220,0,Card,2026-04-30,13:50:54,220.0
4639,400,120,2,120,0,Cash,2026-04-04,14:40:19,240.0
4640,136,120,1,120,0,Card,2026-04-03,19:29:02,120.0
4641,202,120,3,120,0,Card,2026-06-22,19:42:55,360.0
4642,26,120,2,120,0,UPI,2026-01-05,19:09:45,240.0
4643,487,105,1,420,0,UPI,2026-05-23,21:36:55,420.0
4644,424,111,5,320,15,UPI,2026-05-06,22:26:16,1360.0
4645,239,106,2,300,10,UPI,2026-04-07,14:43:30,540.0
4646,458,109,1,650,0,UPI,2026-03-11,18:45:29,650.0
4647,213,126,1,60,0,UPI,2026-05-19,11:12:16,60.0
4648,33,111,5,320,0,UPI,2026-05-06,13:06:07,1600.0
4649,266,104,4,390,0,UPI,2026-05-03,18:49:34,1560.0
4650,37,127,1,90,0,Card,2026-04-02,19:27:06,90.0
4651,176,108,2,695,0,UPI,2026-03-31,19:02:11,1390.0
4652,368,120,1,120,0,UPI,2026-02-05,13:42:22,120.0
4653,386,103,1,320,5,UPI,2026-06-30,18:48:34,304.0
4654,248,108,2,695,0,Card,2026-06-11,22:47:40,1390.0
4655,426,103,2,320,15,Cash,2026-06-28,12:29:26,544.0
4656,193,105,4,420,0,UPI,2026-05-24,13:15:51,1680.0
4657,398,118,1,150,0,UPI,2026-04-22,12:49:39,150.0
4658,453,102,1,380,0,UPI,2026-03-17,19:31:05,380.0
4659,297,126,1,60,0,UPI,2026-03-22,18:33:38,60.0
4660,20,105,2,420,0,UPI,2026-05-01,19:42:06,840.0
4661,198,107,3,695,10,Card,2026-01-23,19:02:04,1876.5
4662,199,123,3,420,0,UPI,2026-03-05,19:31:51,1260.0
4663,281,117,1,130,0,UPI,2026-02-04,20:30:44,130.0
4664,287,116,3,120,0,UPI,2026-04-20,19:06:57,360.0
4665,298,120,1,120,0,Card,2026-05-04,19:02:45,120.0
4666,268,108,2,695,0,Cash,2026-01-05,18:31:54,1390.0
4667,267,105,1,420,0,Cash,2026-06-28,19:14:17,420.0
4668,22,120,2,120,0,Cash,2026-04-13,11:19:12,240.0
4669,16,117,2,130,0,UPI,2026-05-17,20:16:40,260.0
4670,58,101,2,695,10,UPI,2026-02-05,21:40:04,1251.0
4671,132,101,2,695,5,UPI,2026-02-18,19:29:36,1320.5
4672,80,108,2,695,15,Card,2026-03-26,20:01:41,1181.5
4673,374,123,1,420,0,UPI,2026-04-26,21:59:37,420.0
4674,147,113,1,220,0,UPI,2026-01-05,13:15:31,220.0
4675,253,110,1,280,15,UPI,2026-06-23,12:42:22,238.0
4676,232,124,1,180,0,UPI,2026-06-01,12:02:20,180.0
4677,128,101,3,695,0,UPI,2026-03-02,18:49:55,2085.0
4678,111,106,1,300,0,Card,2026-05-11,12:34:56,300.0
4679,37,114,1,180,0,UPI,2026-03-05,13:29:23,180.0
4680,237,114,1,180,0,UPI,2026-01-20,19:44:13,180.0
4681,427,127,2,90,0,UPI,2026-05-30,12:20:49,180.0
4682,291,115,3,150,0,UPI,2026-04-13,14:12:22,450.0
4683,436,123,1,420,0,UPI,2026-04-25,12:16:35,420.0
4684,426,102,3,380,10,UPI,2026-01-19,13:57:44,1026.0
4685,402,115,1,150,5,UPI,2026-03-12,19:58:11,142.5
4686,470,108,2,695,0,UPI,2026-05-30,13:24:58,1390.0
4687,265,102,2,380,15,Card,2026-04-21,13:51:25,646.0
4688,199,126,1,60,0,UPI,2026-04-08,19:50:10,60.0
4689,325,109,1,650,5,Card,2026-01-23,19:41:22,617.5
4690,441,101,2,695,0,UPI,2026-05-04,19:15:13,1390.0
4691,106,104,1,390,0,Card,2026-03-15,18:03:03,390.0
4692,248,117,1,130,0,UPI,2026-06-03,13:31:20,130.0
4693,374,116,1,120,0,UPI,2026-01-13,13:55:50,120.0
4694,386,108,2,695,0,UPI,2026-05-26,19:47:12,1390.0
4695,17,117,1,130,0,Card,2026-05-14,22:02:50,130.0
4696,410,102,2,380,0,Card,2026-06-26,19:49:05,760.0
4697,19,124,2,180,0,Card,2026-05-15,13:02:19,360.0
4698,66,108,2,695,10,Card,2026-03-10,13:06:34,1251.0
4699,422,105,1,420,0,UPI,2026-03-15,21:41:23,420.0
4700,191,104,1,390,0,UPI,2026-03-18,13:54:30,390.0
4701,328,129,1,180,0,Cash,2026-04-25,12:45:58,180.0
4702,338,118,1,150,5,UPI,2026-04-08,12:15:03,142.5
4703,187,115,1,150,0,Card,2026-02-27,19:20:07,150.0
4704,37,126,2,60,0,UPI,2026-03-29,12:20:40,120.0
4705,208,121,2,350,0,UPI,2026-02-21,11:49:49,700.0
4706,231,105,1,420,0,Card,2026-02-26,12:19:15,420.0
4707,75,121,2,350,15,UPI,2026-04-04,13:06:21,595.0
4708,194,120,1,120,0,UPI,2026-04-13,13:52:13,120.0
4709,491,106,3,300,0,UPI,2026-03-03,13:20:07,900.0
4710,427,116,1,120,0,UPI,2026-03-06,19:04:28,120.0
4711,6,107,2,695,0,UPI,2026-04-29,13:53:42,1390.0
4712,181,128,1,150,10,UPI,2026-04-07,21:51:14,135.0
4713,353,102,1,380,10,UPI,2026-04-22,12:18:10,342.0
4714,468,106,1,300,0,UPI,2026-04-26,21:24:36,300.0
4715,246,129,1,180,5,UPI,2026-02-05,14:36:17,171.0
4716,35,101,2,695,10,Card,2026-06-04,19:30:43,1251.0
4717,278,111,1,320,0,Cash,2026-05-31,20:58:28,320.0
4718,337,116,1,120,0,Card,2026-06-18,19:51:48,120.0
4719,121,129,2,180,5,Cash,2026-03-26,19:15:14,342.0
4720,453,117,1,130,0,Card,2026-01-04,13:32:10,130.0
4721,368,107,3,695,0,Card,2026-05-31,19:08:46,2085.0
4722,186,106,3,300,0,UPI,2026-02-27,13:25:37,900.0
4723,495,108,4,695,10,UPI,2026-02-14,19:10:38,2502.0
4724,461,127,1,90,5,UPI,2026-01-26,12:14:19,85.5
4725,195,116,1,120,0,Cash,2026-01-05,18:46:22,120.0
4726,207,104,2,390,0,UPI,2026-02-03,19:05:31,780.0
4727,51,101,1,695,10,UPI,2026-06-11,20:30:20,625.5
4728,478,102,4,380,0,Cash,2026-05-17,19:53:59,1520.0
4729,16,118,1,150,0,UPI,2026-03-02,20:37:48,150.0
4730,90,103,2,320,5,Card,2026-02-01,12:26:25,608.0
4731,345,122,2,320,0,Card,2026-05-22,12:25:54,640.0
4732,444,120,1,120,0,UPI,2026-04-03,19:57:14,120.0
4733,334,101,2,695,0,Cash,2026-06-12,20:36:54,1390.0
4734,348,128,3,150,0,UPI,2026-02-19,12:48:51,450.0
4735,135,104,1,390,0,UPI,2026-02-26,12:10:42,390.0
4736,31,126,4,60,0,UPI,2026-01-08,18:12:53,240.0
4737,252,123,1,420,0,UPI,2026-04-27,14:19:38,420.0
4738,1,102,1,380,10,UPI,2026-03-26,13:21:52,342.0
4739,156,123,2,420,0,Card,2026-02-28,12:33:38,840.0
4740,364,106,1,300,15,Cash,2026-05-21,21:34:53,255.0
4741,498,102,2,380,0,Card,2026-01-26,19:30:37,760.0
4742,348,117,2,130,0,Cash,2026-01-12,20:21:14,260.0
4743,232,107,2,695,0,UPI,2026-02-09,19:13:51,1390.0
4744,226,103,3,320,5,UPI,2026-01-26,19:59:25,912.0
4745,159,118,1,150,0,UPI,2026-06-15,13:19:37,150.0
4746,424,105,2,420,0,UPI,2026-04-27,13:25:49,840.0
4747,342,110,2,280,0,Card,2026-05-17,19:59:57,560.0
4748,391,128,1,150,0,UPI,2026-02-12,19:28:44,150.0
4749,197,122,2,320,0,Card,2026-04-30,14:20:10,640.0
4750,115,115,1,150,0,Card,2026-04-14,12:09:33,150.0
4751,75,119,2,220,0,UPI,2026-04-11,19:54:54,440.0
4752,72,120,5,120,0,Card,2026-04-09,18:15:13,600.0
4753,332,102,1,380,0,Card,2026-02-05,13:02:11,380.0
4754,125,114,1,180,0,UPI,2026-06-17,19:28:34,180.0
4755,107,106,2,300,15,UPI,2026-04-30,19:58:15,510.0
4756,364,101,1,695,0,UPI,2026-06-15,19:28:04,695.0
4757,131,116,1,120,0,UPI,2026-06-16,19:10:53,120.0
4758,32,118,1,150,0,UPI,2026-03-06,21:13:21,150.0
4759,91,128,2,150,0,UPI,2026-05-11,21:51:00,300.0
4760,31,118,1,150,0,UPI,2026-04-22,20:27:07,150.0
4761,130,121,1,350,0,UPI,2026-03-24,12:52:38,350.0
4762,216,124,2,180,5,UPI,2026-02-11,12:46:55,342.0
4763,473,128,2,150,5,Cash,2026-01-05,11:33:14,285.0
4764,377,118,1,150,0,UPI,2026-01-21,13:57:59,150.0
4765,38,119,1,220,15,Cash,2026-03-04,12:31:20,187.0
4766,70,127,1,90,15,Card,2026-01-31,20:10:46,76.5
4767,133,117,1,130,15,UPI,2026-01-03,13:11:04,110.5
4768,192,113,1,220,0,UPI,2026-03-18,18:43:40,220.0
4769,309,105,2,420,10,UPI,2026-06-05,20:48:35,756.0
4770,89,118,2,150,0,Cash,2026-04-10,20:39:02,300.0
4771,253,105,1,420,0,Card,2026-05-17,21:22:37,420.0
4772,269,127,1,90,0,Cash,2026-01-22,14:24:33,90.0
4773,382,101,2,695,10,UPI,2026-03-03,20:47:20,1251.0
4774,84,121,1,350,0,Cash,2026-03-25,22:21:14,350.0
4775,23,118,4,150,0,Cash,2026-05-08,20:16:21,600.0
4776,347,113,4,220,5,UPI,2026-02-07,13:26:09,836.0
4777,39,102,3,380,0,UPI,2026-05-23,19:35:32,1140.0
4778,334,103,2,320,0,UPI,2026-04-01,19:49:27,640.0
4779,428,105,1,420,0,UPI,2026-01-08,12:24:49,420.0
4780,227,129,2,180,10,Card,2026-05-23,18:42:00,324.0
4781,60,122,1,320,0,Card,2026-01-19,19:55:55,320.0
4782,126,107,2,695,0,UPI,2026-05-14,12:13:11,1390.0
4783,21,126,1,60,0,UPI,2026-02-25,18:10:15,60.0
4784,180,130,2,220,5,Card,2026-02-27,14:01:09,418.0
4785,107,128,1,150,0,UPI,2026-05-09,13:45:11,150.0
4786,400,108,3,695,5,Cash,2026-03-18,13:33:54,1980.75
4787,405,112,1,240,0,Card,2026-03-21,11:45:31,240.0
4788,373,129,1,180,15,Cash,2026-06-28,19:03:03,153.0
4789,234,120,1,120,0,UPI,2026-02-22,14:16:50,120.0
4790,64,116,1,120,0,Cash,2026-02-03,19:15:53,120.0
4791,116,101,4,695,15,UPI,2026-02-04,19:29:50,2363.0
4792,344,109,5,650,0,UPI,2026-05-05,13:37:30,3250.0
4793,120,102,1,380,0,UPI,2026-06-06,20:55:56,380.0
4794,194,128,2,150,5,UPI,2026-05-20,21:29:55,285.0
4795,158,114,1,180,0,UPI,2026-05-08,14:28:53,180.0
4796,136,108,4,695,5,UPI,2026-06-22,13:23:40,2641.0
4797,3,114,2,180,0,UPI,2026-05-05,12:19:46,360.0
4798,468,105,3,420,15,UPI,2026-03-04,12:49:05,1071.0
4799,5,129,2,180,10,UPI,2026-02-20,14:11:27,324.0
4800,209,124,2,180,15,UPI,2026-04-23,18:59:25,306.0
4801,74,124,2,180,0,Card,2026-05-03,13:37:50,360.0
4802,442,117,1,130,0,UPI,2026-06-27,19:00:17,130.0
4803,315,121,2,350,0,UPI,2026-06-18,13:29:09,700.0
4804,246,101,1,695,0,UPI,2026-04-14,18:06:06,695.0
4805,475,119,3,220,0,Card,2026-06-23,12:09:06,660.0
4806,325,105,1,420,0,Card,2026-01-03,14:14:55,420.0
4807,148,107,3,695,0,Cash,2026-04-17,19:09:05,2085.0
4808,412,108,1,695,5,Card,2026-03-15,12:59:57,660.25
4809,365,108,1,695,5,UPI,2026-01-10,14:29:29,660.25
4810,168,103,1,320,15,Card,2026-03-14,19:23:24,272.0
4811,335,115,2,150,0,UPI,2026-06-12,19:32:42,300.0
4812,273,104,5,390,0,Cash,2026-06-20,14:31:00,1950.0
4813,428,101,2,695,10,UPI,2026-05-18,19:43:11,1251.0
4814,489,116,1,120,0,Card,2026-06-03,13:10:36,120.0
4815,213,113,4,220,0,Card,2026-02-02,13:52:16,880.0
4816,288,117,1,130,10,UPI,2026-02-22,12:32:26,117.0
4817,304,108,5,695,0,UPI,2026-06-29,18:50:33,3475.0
4818,231,118,2,150,5,Cash,2026-01-16,19:58:11,285.0
4819,175,117,2,130,5,UPI,2026-02-03,19:12:29,247.0
4820,471,107,1,695,0,UPI,2026-06-07,13:30:20,695.0
4821,333,102,1,380,0,Cash,2026-06-13,19:25:41,380.0
4822,290,105,2,420,0,Card,2026-03-27,19:54:02,840.0
4823,138,128,1,150,10,Card,2026-01-24,19:20:22,135.0
4824,17,108,2,695,5,Card,2026-01-19,14:14:46,1320.5
4825,481,106,4,300,10,Card,2026-05-10,12:45:24,1080.0
4826,242,105,1,420,0,UPI,2026-01-04,11:21:12,420.0
4827,476,104,2,390,10,Cash,2026-04-13,19:15:08,702.0
4828,301,125,1,120,0,UPI,2026-03-17,18:25:15,120.0
4829,178,108,1,695,0,UPI,2026-04-18,13:09:06,695.0
4830,3,120,1,120,0,UPI,2026-01-29,11:01:02,120.0
4831,368,108,2,695,0,Card,2026-02-10,14:46:19,1390.0
4832,80,129,1,180,0,Card,2026-06-21,11:37:16,180.0
4833,398,119,1,220,0,Card,2026-06-23,13:49:21,220.0
4834,185,119,2,220,0,UPI,2026-06-25,12:58:23,440.0
4835,123,125,1,120,0,Cash,2026-04-15,14:48:06,120.0
4836,27,108,1,695,0,Cash,2026-03-03,19:52:54,695.0
4837,16,104,1,390,0,UPI,2026-02-09,11:26:59,390.0
4838,126,119,2,220,15,UPI,2026-04-09,14:12:19,374.0
4839,343,102,1,380,0,UPI,2026-04-16,19:21:50,380.0
4840,475,116,2,120,0,Cash,2026-03-14,14:57:40,240.0
4841,231,101,1,695,0,Cash,2026-01-14,14:38:05,695.0
4842,200,103,1,320,0,Cash,2026-04-15,12:32:34,320.0
4843,153,103,3,320,0,Cash,2026-05-03,13:08:16,960.0
4844,280,119,1,220,5,UPI,2026-04-06,13:28:51,209.0
4845,128,101,3,695,0,UPI,2026-01-06,12:17:49,2085.0
4846,459,103,1,320,0,UPI,2026-01-14,19:27:53,320.0
4847,171,101,2,695,0,UPI,2026-04-08,18:21:39,1390.0
4848,159,120,3,120,10,Cash,2026-05-16,20:11:45,324.0
4849,201,118,2,150,0,UPI,2026-04-22,13:33:06,300.0
4850,32,113,2,220,0,UPI,2026-01-30,20:01:00,440.0
4851,374,122,1,320,5,UPI,2026-05-18,19:07:48,304.0
4852,98,105,2,420,5,Cash,2026-06-01,12:01:12,798.0
4853,54,106,2,300,10,Cash,2026-06-23,12:59:20,540.0
4854,106,120,3,120,0,UPI,2026-02-09,12:02:13,360.0
4855,102,120,1,120,15,UPI,2026-06-01,13:53:22,102.0
4856,161,123,1,420,5,UPI,2026-04-18,19:33:41,399.0
4857,407,119,1,220,0,UPI,2026-01-19,18:53:51,220.0
4858,269,120,1,120,0,Card,2026-04-22,12:56:46,120.0
4859,245,123,2,420,15,Card,2026-06-08,12:34:26,714.0
4860,424,125,3,120,0,UPI,2026-01-28,12:32:07,360.0
4861,125,119,1,220,0,UPI,2026-05-06,20:34:15,220.0
4862,358,115,2,150,0,Card,2026-04-21,20:59:18,300.0
4863,227,119,2,220,0,UPI,2026-01-03,14:26:51,440.0
4864,480,122,1,320,0,UPI,2026-04-14,18:01:34,320.0
4865,322,129,1,180,5,Cash,2026-04-01,12:40:30,171.0
4866,6,118,1,150,0,UPI,2026-03-29,13:11:17,150.0
4867,25,105,2,420,5,UPI,2026-03-04,13:16:26,798.0
4868,272,110,1,280,5,Card,2026-02-01,18:56:58,266.0
4869,318,113,1,220,0,UPI,2026-03-19,14:50:43,220.0
4870,421,119,2,220,5,Cash,2026-02-20,19:03:46,418.0
4871,211,112,1,240,0,UPI,2026-06-27,12:37:27,240.0
4872,141,116,1,120,0,Card,2026-03-01,20:48:21,120.0
4873,152,123,1,420,0,Cash,2026-02-12,19:59:25,420.0
4874,398,117,5,130,0,UPI,2026-05-10,18:05:58,650.0
4875,121,104,1,390,0,UPI,2026-06-16,13:36:28,390.0
4876,289,122,2,320,0,UPI,2026-06-09,14:07:23,640.0
4877,473,120,1,120,10,UPI,2026-02-02,20:01:05,108.0
4878,237,118,1,150,0,UPI,2026-03-24,11:39:14,150.0
